* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, none, adastraextra:adrastea_plains, MONSTER, quark:stoneling, 20, 1, 1
4760, none, terralith:valley_clearing, MONSTER, vampirism:vampire, 3, 1, 1
4761, none, terralith:valley_clearing, CREATURE, minecraft:sheep, 12, 3, 5
4762, none, terralith:valley_clearing, CREATURE, minecraft:pig, 10, 3, 5
4763, none, terralith:valley_clearing, CREATURE, minecraft:chicken, 10, 3, 5
4764, none, terralith:valley_clearing, CREATURE, minecraft:cow, 10, 2, 5
4765, none, terralith:valley_clearing, CREATURE, minecraft:horse, 10, 1, 3
4766, none, terralith:valley_clearing, CREATURE, minecraft:donkey, 10, 1, 3
4767, none, terralith:valley_clearing, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4768, none, terralith:valley_clearing, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4769, none, terralith:valley_clearing, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4770, none, terralith:valley_clearing, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4771, none, terralith:valley_clearing, AMBIENT, minecraft:bat, 10, 8, 8
4772, none, terralith:valley_clearing, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4773, forest, vampirism:vampire_forest, MONSTER, vampirism:vampire, 40, 1, 3
4774, forest, vampirism:vampire_forest, MONSTER, vampirism:vampire_baron, 20, 1, 1
4775, forest, vampirism:vampire_forest, MONSTER, quark:stoneling, 20, 1, 1
4776, forest, vampirism:vampire_forest, MONSTER, quark:toretoise, 20, 1, 4
4777, forest, vampirism:vampire_forest, CREATURE, vampirism:dummy_creature, 80, 3, 6
4778, forest, vampirism:vampire_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4779, forest, vampirism:vampire_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4780, forest, vampirism:vampire_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4781, forest, vampirism:vampire_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4782, forest, vampirism:vampire_forest, AMBIENT, vampirism:blinding_bat, 10, 1, 4
4783, none, ad_astra:venus_wastelands, MONSTER, ad_astra:mogler, 80, 1, 3
4784, none, ad_astra:venus_wastelands, MONSTER, ad_astra:sulfur_creeper, 80, 1, 3
4785, none, ad_astra:venus_wastelands, MONSTER, ad_astra:zombified_pygro, 80, 1, 2
4786, none, ad_astra:venus_wastelands, MONSTER, quark:stoneling, 20, 1, 1
4787, none, ad_astra:venus_wastelands, MONSTER, quark:toretoise, 20, 1, 4
4788, the_end, nullscape:void_barrens, MONSTER, minecraft:enderman, 5, 4, 4
4789, none, terralith:volcanic_crater, MONSTER, minecraft:spider, 80, 2, 4
4790, none, terralith:volcanic_crater, MONSTER, minecraft:zombie, 80, 2, 4
4791, none, terralith:volcanic_crater, MONSTER, minecraft:zombie_villager, 10, 1, 1
4792, none, terralith:volcanic_crater, MONSTER, minecraft:skeleton, 80, 2, 4
4793, none, terralith:volcanic_crater, MONSTER, minecraft:creeper, 80, 1, 4
4794, none, terralith:volcanic_crater, MONSTER, minecraft:slime, 80, 2, 6
4795, none, terralith:volcanic_crater, MONSTER, minecraft:enderman, 5, 1, 4
4796, none, terralith:volcanic_crater, MONSTER, minecraft:witch, 5, 1, 1
4797, none, terralith:volcanic_crater, MONSTER, quark:stoneling, 20, 1, 1
4798, none, terralith:volcanic_crater, MONSTER, quark:toretoise, 20, 1, 4
4799, none, terralith:volcanic_crater, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4800, none, terralith:volcanic_crater, MONSTER, vampirism:vampire, 3, 1, 1
4801, none, terralith:volcanic_crater, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4802, none, terralith:volcanic_crater, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4803, none, terralith:volcanic_crater, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4804, none, terralith:volcanic_crater, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4805, none, terralith:volcanic_crater, AMBIENT, minecraft:bat, 10, 8, 8
4806, none, terralith:volcanic_crater, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4807, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:spider, 80, 2, 4
4808, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:zombie, 80, 2, 4
4809, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
4810, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:skeleton, 80, 2, 4
4811, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:creeper, 80, 1, 4
4812, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:slime, 80, 2, 6
4813, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:enderman, 5, 1, 4
4814, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:witch, 5, 1, 1
4815, extreme_hills, terralith:volcanic_peaks, MONSTER, quark:stoneling, 20, 1, 1
4816, extreme_hills, terralith:volcanic_peaks, MONSTER, quark:toretoise, 20, 1, 4
4817, extreme_hills, terralith:volcanic_peaks, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4818, extreme_hills, terralith:volcanic_peaks, MONSTER, vampirism:vampire, 3, 1, 1
4819, extreme_hills, terralith:volcanic_peaks, CREATURE, quark:shiba, 40, 1, 3
4820, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4821, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4822, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4823, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4824, extreme_hills, terralith:volcanic_peaks, AMBIENT, minecraft:bat, 10, 8, 8
4825, extreme_hills, terralith:volcanic_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4826, ocean, minecraft:warm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
4827, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider, 80, 2, 4
4828, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie, 80, 2, 4
4829, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
4830, ocean, minecraft:warm_ocean, MONSTER, minecraft:skeleton, 80, 2, 4
4831, ocean, minecraft:warm_ocean, MONSTER, minecraft:creeper, 80, 1, 4
4832, ocean, minecraft:warm_ocean, MONSTER, minecraft:slime, 80, 2, 6
4833, ocean, minecraft:warm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
4834, ocean, minecraft:warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
4835, ocean, minecraft:warm_ocean, MONSTER, quark:stoneling, 20, 1, 1
4836, ocean, minecraft:warm_ocean, MONSTER, quark:toretoise, 20, 1, 4
4837, ocean, minecraft:warm_ocean, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4838, ocean, minecraft:warm_ocean, MONSTER, vampirism:vampire, 3, 1, 1
4839, ocean, minecraft:warm_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4840, ocean, minecraft:warm_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4841, ocean, minecraft:warm_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4842, ocean, minecraft:warm_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4843, ocean, minecraft:warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
4844, ocean, minecraft:warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4845, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid, 10, 4, 4
4846, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
4847, ocean, minecraft:warm_ocean, WATER_CREATURE, ars_elemental:siren_entity, 10, 1, 3
4848, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
4849, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
4850, river, terralith:warm_river, MONSTER, minecraft:spider, 80, 2, 4
4851, river, terralith:warm_river, MONSTER, minecraft:zombie, 80, 2, 4
4852, river, terralith:warm_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
4853, river, terralith:warm_river, MONSTER, minecraft:skeleton, 80, 2, 4
4854, river, terralith:warm_river, MONSTER, minecraft:creeper, 80, 1, 4
4855, river, terralith:warm_river, MONSTER, minecraft:slime, 80, 2, 6
4856, river, terralith:warm_river, MONSTER, minecraft:enderman, 5, 1, 4
4857, river, terralith:warm_river, MONSTER, minecraft:witch, 5, 1, 1
4858, river, terralith:warm_river, MONSTER, minecraft:drowned, 80, 1, 1
4859, river, terralith:warm_river, MONSTER, quark:stoneling, 20, 1, 1
4860, river, terralith:warm_river, MONSTER, quark:toretoise, 20, 1, 4
4861, river, terralith:warm_river, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4862, river, terralith:warm_river, MONSTER, vampirism:vampire, 3, 1, 1
4863, river, terralith:warm_river, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4864, river, terralith:warm_river, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4865, river, terralith:warm_river, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4866, river, terralith:warm_river, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4867, river, terralith:warm_river, AMBIENT, minecraft:bat, 10, 8, 8
4868, river, terralith:warm_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4869, river, terralith:warm_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
4870, river, terralith:warm_river, WATER_AMBIENT, minecraft:tropical_fish, 10, 1, 5
4871, nether, minecraft:warped_forest, MONSTER, minecraft:enderman, 5, 4, 4
4872, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 10, 1, 4
4873, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 7, 4, 4
4874, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 60, 1, 2
4875, none, terralith:warped_mesa, MONSTER, minecraft:spider, 70, 4, 4
4876, none, terralith:warped_mesa, MONSTER, minecraft:zombie, 70, 4, 4
4877, none, terralith:warped_mesa, MONSTER, minecraft:zombie_villager, 10, 1, 1
4878, none, terralith:warped_mesa, MONSTER, minecraft:skeleton, 70, 4, 4
4879, none, terralith:warped_mesa, MONSTER, minecraft:creeper, 70, 4, 4
4880, none, terralith:warped_mesa, MONSTER, minecraft:slime, 80, 2, 6
4881, none, terralith:warped_mesa, MONSTER, minecraft:enderman, 5, 1, 3
4882, none, terralith:warped_mesa, MONSTER, minecraft:witch, 5, 1, 1
4883, none, terralith:warped_mesa, MONSTER, quark:stoneling, 20, 1, 1
4884, none, terralith:warped_mesa, MONSTER, quark:toretoise, 20, 1, 4
4885, none, terralith:warped_mesa, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4886, none, terralith:warped_mesa, MONSTER, vampirism:vampire, 3, 1, 1
4887, none, terralith:warped_mesa, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4888, none, terralith:warped_mesa, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4889, none, terralith:warped_mesa, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4890, none, terralith:warped_mesa, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4891, none, terralith:warped_mesa, AMBIENT, minecraft:bat, 10, 8, 8
4892, none, terralith:warped_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4893, forest, biomeswevegone:weeping_witch_forest, MONSTER, minecraft:spider, 80, 2, 4
4894, forest, biomeswevegone:weeping_witch_forest, MONSTER, minecraft:zombie, 80, 2, 4
4895, forest, biomeswevegone:weeping_witch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
4896, forest, biomeswevegone:weeping_witch_forest, MONSTER, minecraft:skeleton, 80, 2, 4
4897, forest, biomeswevegone:weeping_witch_forest, MONSTER, minecraft:creeper, 80, 1, 4
4898, forest, biomeswevegone:weeping_witch_forest, MONSTER, minecraft:slime, 80, 2, 6
4899, forest, biomeswevegone:weeping_witch_forest, MONSTER, minecraft:enderman, 5, 1, 4
4900, forest, biomeswevegone:weeping_witch_forest, MONSTER, minecraft:witch, 5, 1, 1
4901, forest, biomeswevegone:weeping_witch_forest, MONSTER, minecraft:witch, 5, 1, 1
4902, forest, biomeswevegone:weeping_witch_forest, MONSTER, minecraft:cave_spider, 50, 2, 4
4903, forest, biomeswevegone:weeping_witch_forest, MONSTER, quark:stoneling, 20, 1, 1
4904, forest, biomeswevegone:weeping_witch_forest, MONSTER, quark:toretoise, 20, 1, 4
4905, forest, biomeswevegone:weeping_witch_forest, MONSTER, vampirism:advanced_vampire, 10, 1, 2
4906, forest, biomeswevegone:weeping_witch_forest, MONSTER, vampirism:vampire, 30, 1, 3
4907, forest, biomeswevegone:weeping_witch_forest, CREATURE, minecraft:sheep, 12, 3, 5
4908, forest, biomeswevegone:weeping_witch_forest, CREATURE, minecraft:pig, 10, 3, 5
4909, forest, biomeswevegone:weeping_witch_forest, CREATURE, minecraft:chicken, 10, 3, 5
4910, forest, biomeswevegone:weeping_witch_forest, CREATURE, minecraft:cow, 10, 2, 5
4911, forest, biomeswevegone:weeping_witch_forest, CREATURE, minecraft:wolf, 10, 4, 4
4912, forest, biomeswevegone:weeping_witch_forest, CREATURE, minecraft:rabbit, 10, 2, 3
4913, forest, biomeswevegone:weeping_witch_forest, CREATURE, minecraft:fox, 10, 2, 4
4914, forest, biomeswevegone:weeping_witch_forest, CREATURE, minecraft:allay, 10, 1, 2
4915, forest, biomeswevegone:weeping_witch_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4916, forest, biomeswevegone:weeping_witch_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4917, forest, biomeswevegone:weeping_witch_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4918, forest, biomeswevegone:weeping_witch_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4919, forest, biomeswevegone:weeping_witch_forest, AMBIENT, minecraft:bat, 10, 8, 8
4920, forest, biomeswevegone:weeping_witch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4921, forest, werewolves:werewolf_heaven, MONSTER, werewolves:alpha_werewolf, 10, 1, 1
4922, forest, werewolves:werewolf_heaven, MONSTER, werewolves:werewolf_beast, 50, 1, 2
4923, forest, werewolves:werewolf_heaven, MONSTER, werewolves:werewolf_survivalist, 50, 1, 2
4924, forest, werewolves:werewolf_heaven, MONSTER, quark:stoneling, 20, 1, 1
4925, forest, werewolves:werewolf_heaven, MONSTER, quark:toretoise, 20, 1, 4
4926, forest, werewolves:werewolf_heaven, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4927, forest, werewolves:werewolf_heaven, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4928, forest, werewolves:werewolf_heaven, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4929, forest, werewolves:werewolf_heaven, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4930, forest, terralith:white_cliffs, MONSTER, minecraft:spider, 80, 2, 4
4931, forest, terralith:white_cliffs, MONSTER, minecraft:zombie, 80, 2, 4
4932, forest, terralith:white_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
4933, forest, terralith:white_cliffs, MONSTER, minecraft:skeleton, 80, 2, 4
4934, forest, terralith:white_cliffs, MONSTER, minecraft:creeper, 80, 1, 4
4935, forest, terralith:white_cliffs, MONSTER, minecraft:slime, 80, 2, 6
4936, forest, terralith:white_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
4937, forest, terralith:white_cliffs, MONSTER, minecraft:witch, 5, 1, 1
4938, forest, terralith:white_cliffs, MONSTER, quark:stoneling, 20, 1, 1
4939, forest, terralith:white_cliffs, MONSTER, quark:toretoise, 20, 1, 4
4940, forest, terralith:white_cliffs, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4941, forest, terralith:white_cliffs, MONSTER, vampirism:vampire, 3, 1, 1
4942, forest, terralith:white_cliffs, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4943, forest, terralith:white_cliffs, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4944, forest, terralith:white_cliffs, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4945, forest, terralith:white_cliffs, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4946, forest, terralith:white_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
4947, forest, terralith:white_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4948, none, biomeswevegone:white_mangrove_marshes, MONSTER, minecraft:spider, 80, 2, 4
4949, none, biomeswevegone:white_mangrove_marshes, MONSTER, minecraft:zombie, 80, 2, 4
4950, none, biomeswevegone:white_mangrove_marshes, MONSTER, minecraft:zombie_villager, 10, 1, 1
4951, none, biomeswevegone:white_mangrove_marshes, MONSTER, minecraft:skeleton, 80, 2, 4
4952, none, biomeswevegone:white_mangrove_marshes, MONSTER, minecraft:creeper, 80, 1, 4
4953, none, biomeswevegone:white_mangrove_marshes, MONSTER, minecraft:slime, 80, 2, 6
4954, none, biomeswevegone:white_mangrove_marshes, MONSTER, minecraft:enderman, 5, 1, 4
4955, none, biomeswevegone:white_mangrove_marshes, MONSTER, minecraft:witch, 5, 1, 1
4956, none, biomeswevegone:white_mangrove_marshes, MONSTER, minecraft:slime, 10, 1, 1
4957, none, biomeswevegone:white_mangrove_marshes, MONSTER, quark:stoneling, 20, 1, 1
4958, none, biomeswevegone:white_mangrove_marshes, MONSTER, quark:toretoise, 20, 1, 4
4959, none, biomeswevegone:white_mangrove_marshes, MONSTER, vampirism:advanced_vampire, 7, 1, 1
4960, none, biomeswevegone:white_mangrove_marshes, MONSTER, vampirism:vampire, 10, 1, 2
4961, none, biomeswevegone:white_mangrove_marshes, CREATURE, minecraft:frog, 10, 2, 5
4962, none, biomeswevegone:white_mangrove_marshes, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4963, none, biomeswevegone:white_mangrove_marshes, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4964, none, biomeswevegone:white_mangrove_marshes, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4965, none, biomeswevegone:white_mangrove_marshes, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4966, none, biomeswevegone:white_mangrove_marshes, AMBIENT, minecraft:bat, 10, 8, 8
4967, none, biomeswevegone:white_mangrove_marshes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4968, none, biomeswevegone:white_mangrove_marshes, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
4969, none, terralith:white_mesa, MONSTER, minecraft:spider, 80, 2, 4
4970, none, terralith:white_mesa, MONSTER, minecraft:zombie, 80, 2, 4
4971, none, terralith:white_mesa, MONSTER, minecraft:zombie_villager, 10, 1, 1
4972, none, terralith:white_mesa, MONSTER, minecraft:skeleton, 80, 2, 4
4973, none, terralith:white_mesa, MONSTER, minecraft:creeper, 80, 1, 4
4974, none, terralith:white_mesa, MONSTER, minecraft:slime, 80, 2, 6
4975, none, terralith:white_mesa, MONSTER, minecraft:enderman, 5, 1, 4
4976, none, terralith:white_mesa, MONSTER, minecraft:witch, 5, 1, 1
4977, none, terralith:white_mesa, MONSTER, quark:stoneling, 20, 1, 1
4978, none, terralith:white_mesa, MONSTER, quark:toretoise, 20, 1, 4
4979, none, terralith:white_mesa, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4980, none, terralith:white_mesa, MONSTER, vampirism:vampire, 3, 1, 1
4981, none, terralith:white_mesa, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4982, none, terralith:white_mesa, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4983, none, terralith:white_mesa, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4984, none, terralith:white_mesa, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4985, none, terralith:white_mesa, AMBIENT, minecraft:bat, 10, 8, 8
4986, none, terralith:white_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4987, none, biomeswevegone:windswept_desert, MONSTER, minecraft:spider, 80, 2, 4
4988, none, biomeswevegone:windswept_desert, MONSTER, minecraft:zombie, 19, 4, 4
4989, none, biomeswevegone:windswept_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
4990, none, biomeswevegone:windswept_desert, MONSTER, minecraft:skeleton, 80, 2, 4
4991, none, biomeswevegone:windswept_desert, MONSTER, minecraft:creeper, 80, 1, 4
4992, none, biomeswevegone:windswept_desert, MONSTER, minecraft:slime, 80, 2, 6
4993, none, biomeswevegone:windswept_desert, MONSTER, minecraft:enderman, 5, 1, 4
4994, none, biomeswevegone:windswept_desert, MONSTER, minecraft:witch, 5, 1, 1
4995, none, biomeswevegone:windswept_desert, MONSTER, minecraft:husk, 80, 4, 4
4996, none, biomeswevegone:windswept_desert, MONSTER, quark:stoneling, 20, 1, 1
4997, none, biomeswevegone:windswept_desert, MONSTER, quark:toretoise, 20, 1, 4
4998, none, biomeswevegone:windswept_desert, MONSTER, thermal:blitz, 25, 1, 3
4999, none, biomeswevegone:windswept_desert, MONSTER, vampirism:advanced_vampire, 3, 1, 1
5000, none, biomeswevegone:windswept_desert, MONSTER, vampirism:vampire, 3, 1, 1
5001, none, biomeswevegone:windswept_desert, CREATURE, minecraft:rabbit, 10, 2, 3
5002, none, biomeswevegone:windswept_desert, CREATURE, ars_nouveau:drygmy, 10, 1, 2
